,ID,Review URL,Text,Star,Thumbs Up,User Name,Review Date,App ID,predicted
5794,476398,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCGb1RYxYVq9sG_4dAiq31C4baKHUHJIOS3jQoZ4MjPiOYAk6uDEY4uprebh8hj-ylItSN55_ifQxzPws,Its great Thanks,5,0,Justin Gerard,2021-02-19,com.android.chrome,5
5797,476401,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZeqm_qVzdUvE3ycpzSZTaK-XSE9z-AnxgTPWbyi27IzYX9Os_-TUFP7RP1GIq8eZa7hgQ2yNJiS_kTeU,Very important app in our mobile phone,5,0,dolly kumari,2021-02-19,com.android.chrome,1
5800,476405,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEn4svG6F16XlaHQMTWyDIbHFgJWN4-ho9zx-eY6ZaGL6MT8zYxpRKStctNhEt8Q3vndyHMd5lRTS8oHv0,Good,5,0,Syed Nemal,2021-02-19,com.android.chrome,5
5801,476406,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGqYRT0WKkyU-nI3i6YEqs4XXIeHq4BsFFIKBA6E03f21FmB3J4jw72Bt1rkmhsMiZhLRV2p_PYfmuSgRs,Good,5,0,Piku Buragohain,2021-02-19,com.android.chrome,5
5804,476409,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGEQOhE3OHwgyjkYPaqWv06hqTINQ9kAHqDmv92aZRID7OJCRxY8Uyxc8iVadrg0XcAODwes-Hy6AvP89U,Bad,5,0,Sagar Gaming,2021-02-19,com.android.chrome,1
5808,482301,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFPWCfcoK9NaBBgKhktS8VmueXIHB2_7RS_DVhMm1EZuoXeeeyqk5rL7L5sh93Eym7EAy45AOJN1evfRTw,"Such browser exllecent .,...",5,0,Mr. Lucifer,2021-02-20,com.android.chrome,5
5809,482302,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOER-z_N_sTsOK4lD5qpr2uHxyzVmPtxRUiyvohvt-jqR-UZWc3pViTxX6nZfAy9j3S70K8wcsLY42cHX-c,Good,5,0,Philip Sunday,2021-02-20,com.android.chrome,5
5810,482321,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_fsvPNFMCedFeK0LwUXTtzcxGOR1on5pAI_A-q7OnK6lt4gTZGhVXpHwXcqltKYZr7sqf7GAoX-hNyW4,Excellent worked very well,5,0,pubg._.king0 afghani09,2021-02-20,com.android.chrome,5
5813,482305,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEcr_45l1YsIvlk-b3c-atyEqKaB5YfYnPJdooItDoaG9NsLJRN0ytW-uKtN0nLgTSQF12MJ4RdUzHhqVo,Nice paK,5,0,Burki Tariq,2021-02-20,com.android.chrome,5
5815,482307,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGcbvMzMnHh47cWlcxt3kz13UjPmvSCkJvp4zLI22ULukJFVzBX4LFH6S7oBENT5jXbVdEEHvWIUEcFDdY,"Just great performance using chrome bravo!!! Y'all are doing great,keep it up",5,0,COREY CARTER,2021-02-20,com.android.chrome,5
5816,482308,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGx1QwoGJJq4r8nLEV6kbHmFZBiyk6fBahLsuK3yCr8EzUoTy2VcLskx5lniaPJ4wZyGk5dOPjl5niTSbg,Good,5,0,Durgpal singh Rathore Jagpura,2021-02-20,com.android.chrome,5
5818,482310,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHM_9Wn4qCu8GFs1RBXtDgl-D-JpBv0fTWbM-FH4Kw-2PGrDhoMI787eZfgM4YJxNUP48leSOGvCNpA_gg,Excellent,5,0,Collin Radebe,2021-02-20,com.android.chrome,5
5819,482311,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGNWJi5XZVbqysd_UMGQwQFe119EjwldgCyr4x7d6-sPmj9wgOZi4I0CDucsibVKnYW44Ff8nv_n3zm0Lc,Super but there is a problem of network connection.,5,0,Dinesh Kumar,2021-02-20,com.android.chrome,5
5821,482313,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFrHtSJvl_C1ix58kYMCFq_mTf99vCeSQLL4Rnvh3PE3FW0slzmD483T_5fY2TBB-Uc6YCtjwceUEU0whU,wow app,5,0,md sojib islam jkt,2021-02-20,com.android.chrome,5
5822,482314,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFHtDjVQwRo-eI7P0ImPmVLWVGcmLzMbY9OUNHP-8Zgv3f18ws-BZvwD2nBqLLaIMkJj3C0j8RXuJzydIY,Good app,5,0,Raja Ismail,2021-02-20,com.android.chrome,5
5827,482319,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGoj93zsD9WuGIMrGQxe0QbizbYyseVtNb0DJUGOVf3lmZQAMkCNKIIXEXg0EsiAXBPqfL4HNgJl8YdIlY,Best app,5,0,Nouman Khan,2021-02-20,com.android.chrome,5
5828,482320,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcFcMFZ16bFsBcnlHgv7epP7hI4LxiUlU6CCGaU_iedIYux7RjDB2IySyVoowzymOZ4vU5OnWzkyQD1Fc,Rukon,5,0,Sony Hasan,2021-02-20,com.android.chrome,5
5830,482323,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHfbdIJEcx_Crygsr6V5DmsFox5T8xJnj8YUHh3NsF1o8HXE3pAGHq-yFXNLC_VV3KS4utuNJWwdYAVOb0,Lovely site,5,0,Nakiboneka Maria,2021-02-20,com.android.chrome,5
5831,482324,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH3uL0gX1cZ28-0nIBUiB75XknprzkY44s6Y-b-d6eSuksbg44nwpvpmZJ9GzU91Ep9XvkqAVqbj7wibSk,Love so much,5,0,adzewoda AKORLEY,2021-02-20,com.android.chrome,5
5832,482325,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFKva494ZKC0HIqnusriNBdiiczYVoiJRZcXrxQxEUv03eAge9EaHc_1B7WnZBDlhPOwIyf_ppPLyFLCZ4,This app so very good,5,0,Rakibul Islam,2021-02-20,com.android.chrome,5
5836,482329,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGsrbbvWV-yY-rXUN8JfI3IwevhFdMl3ZK24HFY6AtG4O0PQLqbnGWJkNW9SvJ2evKHbbL0dYdYa7OXexU,good,5,0,adzam asree,2021-02-20,com.android.chrome,5
5837,482330,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGY6sUeyUJYMnpzBAniRO0CKU9H7-geykPQDKp3oOjQvmXMmga3DvtUdqyqTin7MvBON2V8sP2ZA16rT3c,Nice,5,0,Durlove Mitra,2021-02-20,com.android.chrome,5
5838,482331,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH63lrrSQo9wZOJIGJlS67Ok_VWyWLSQsgo6jCG-BODzdUeA9z5ZMz25JewbOgBjREXRb5-6651rAJiGns,Wow,5,0,Jane pfender,2021-02-20,com.android.chrome,5
5839,482332,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFcqA7r_ARZCSO_EsEj9MXOHSxwUVbkygGjyQbXbFmGbsb3NcZc4-fTab9-wz4g9fyutaMV1pjsbqI69u4,Suraj,5,0,abishek dev,2021-02-20,com.android.chrome,5
5843,482336,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF06bfKyEso9HxlFN-VLz2LL-P2gqc9bjTP46VrUAi_xF5Zw3ZPsKBlwChZHGVIAcy37BD9GcQXjHhYPSk,good,5,0,Ahmad Khan,2021-02-20,com.android.chrome,5
5844,482337,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHV_iRWS9Mq89peoxe0Y7SDT3Bn6kuN0LtnK4C8yGOllUfwt7dyZd4l-DReobaVCY1VeizJGbPyDJH9NkU,Good,5,0,Kiran Varma,2021-02-20,com.android.chrome,5
5847,482340,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGq1P4AesMUzVATp6bqPqvOzLk4jM-HBNQijGAESN4AnKrZg-csRvWnY99c8rr1A-5M_cVSRHW5VWB__sM,Hi I fill proud of google,5,0,Malik Berry911,2021-02-20,com.android.chrome,5
5849,482342,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH7Brrwe7ryCm-1Z2jQ3d_YV7Sz2xoEw_lzP8o7e9383Vn3iehP-r6kNrwqob2BF4cbZmTRma1xU8qw87Y,Find 1 tonteg close tonteh Thanks Jeremy,5,0,Jeremy Buttle,2021-02-20,com.android.chrome,5
5852,482345,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHSK5Y4qV3mLk8kmI7AsBtIY-6P8V77_zw2Ku98bGrvHjvBD6Ha2W-w3Gpv_UiI-JNXt6ufVnclGjHHFS0,Nice very fantastic,5,0,Md Mehatab,2021-02-20,com.android.chrome,5
5854,482347,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHog4DBWIAZXydkBNlUkjFv4kBRa6POig5wYRYPf4_UgxWwmP1NmxjjdEGvGeZsBuFMbSl3Pt_lPeLw1oU,Nice,5,0,Chauhan kundansinh Kundansinh,2021-02-20,com.android.chrome,5
5855,482348,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGCMPBms024KotNQ5bX4-GT_HqHqsWbgtGzS8JusN9RJIvXqlaPYHtYyRwu243th2wJFaM6OHdzchNB8Z4,Good,5,0,Dipankar Roy,2021-02-20,com.android.chrome,5
5856,482349,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHKhXCmUhFd2F5mWi9Ec7sZ0mYCX-hJTeZLwbC2DfgFRaHQ0iIX9jZ_txVHNQnzCWrGDDg3skTKHdziN0w,Excellent!,5,0,saleem Stewart,2021-02-20,com.android.chrome,5
5857,482350,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFjrb4yleVA63fNfol86_lY7PJPESucfVce3yO4M-jfjrz--ryYrYou4F3HoF4lanTPKhKExBLKLLEIXvk,Good,5,0,deena thayalan,2021-02-20,com.android.chrome,5
5858,482351,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFg5TTgjwdDJhxOvyB9lfAZOoRYNGWkAf6r-pttMxCbuC5mPpfm9z_YttUqCaG9hG5NJwQNF0o0aFe-pLY,Great,5,0,Veer Wadhwa,2021-02-20,com.android.chrome,5
5861,482354,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFd_0_uYsA-jyMy-nr-4ueu1tAxfrte-8Dkf_lN7T6Fo3cZQUOBWa4uUSqrqErmBvMFuXOyuX5vB-5X79M,O P L Ll,5,0,Sandeep Yadav,2021-02-20,com.android.chrome,5
5862,482355,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFVxTH5_xJpn2zeQW3Y5Z4WnmWuQWKlheMYG4A9wYBkbb8fLBija4sX6OlN-OkjHH7NtaGIQyh57j6mTPc,Best app,5,0,Sagheer Tiktoker,2021-02-20,com.android.chrome,5
5866,482359,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGcVDgrzlILHgCKlNv54VcI3THrQuPyDe2NaiqklTLi306aPYJgXakRRA5XQKwr1-IMgPcYUSlY4Jm-NWk,Good apps,5,0,DilliKe Diwaane,2021-02-20,com.android.chrome,5
5868,482361,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF7WMtIJ5RfmIUB0hA_lkyxlSBDN2K87L2A6ZoJtaHwIfOYJyum0NzUtgEUyQVRhDNJIk2ZVK9LMLqLbsI,Best working,5,0,Aftab Akhtar,2021-02-20,com.android.chrome,5
5869,482362,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHZMyJIEZCFAEC0DXL1hX_zRFgION-Kim0pmoddG4co6eEN7Dtm85E0SykkIyHjmXmXkr4NLdFk7Dw1xZs,It good to have,5,0,Anthony Redd,2021-02-20,com.android.chrome,5
5874,482367,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEjv22sRXMvIGSlRcmUqQXLyhYJ_g4insox8J0GgT1A1vSxxry5Yzdn4hCKMZzOfZ5GYg_9Q3q0J-NXkA4,Ahsante.,5,0,Mwangi Githieya,2021-02-20,com.android.chrome,5
5876,482369,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFspElyfqlsFJ6Hu7DrpE4QCD7ErRJ2s830TbT_nL3xkbKdxgPPlgROZLwNtKm0xgdiK2QpVug6Cs9DJ3Q,👍,5,0,Celestin Jean yves,2021-02-20,com.android.chrome,5
5877,482370,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGzMx0t0I-SsDLKirt5FI1qDt1Z6rvS0vvdAfRJ22bEKBwpSVkZYGiY2XbgRRs1PfuDuxXWO6GpsgU6QX8,Nothing to say .,5,0,Ak gaming,2021-02-20,com.android.chrome,5
5880,482373,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFKVZbbIbPs1kLQ_0J-dUNsiAKW6-i-HvYGDxtnXDpxgFXQb4rVCBw6RrzHP0DRVvTZijh61Rm8-b_AEsE,Good apps,5,0,Dolapo Oyindamola,2021-02-20,com.android.chrome,5
5887,482381,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHgGwbMekb1MeoA6jH2OpxDD9AzF-kDeM07GH55rdIHuWB3Tj_hIgOiuVtZMK6eK2qFmvFSbcJ1s-1ZON8,Good,5,0,Abenaiza Miho,2021-02-20,com.android.chrome,5
5888,482382,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYgAmfm2Be2Gj4AfsRHsQzKl1MaOraVHuAid4vSOZrYQ2_xuz6aMWNN9OaDgNO7ASxlN9tgpRy2-oQTyQ,Nice App,5,0,Bharjari Suresh,2021-02-20,com.android.chrome,5
5893,482387,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJ9sgPv8LAxG3Hrx8QUD_daWqK0cns71YYnLM1BV5bv2SRc5ph55EzvQo0ZN1OHeMaCa6DfKR1sAcSdqQ,When i read more about this..and learn more about help device..i just understand we had no secure privacy at the hold life in every days..,5,0,street fighterrsss,2021-02-20,com.android.chrome,5
5894,482388,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF65EitHnQgNODXcKylshlaKiwHgFnDBpFnye-VK-fTu3DGjnpocGwkrHV-bd6dQx22EcQkd0KbO7AHxSU,Cant complain about it really,5,0,Trixie Mcdonald,2021-02-20,com.android.chrome,1
5895,482389,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4C9LBTeqLRKRbFPjKvZQyEfwMcN4zqnqrL1ZkleMAtSDAEPXi6jgorSU9yCRslgJo0mfxKaPdCPPkP7A,Best,5,0,Satyam agrahari 123 agrahari,2021-02-20,com.android.chrome,5
5898,482392,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHDWM2-nMifGSAseL5w7a6tSE54xkCeZUHqhu5OGzZBp7Jz2VGhTpnLH4NwUgmoXEPKk1iG28DJX-FcaO8,This is the most helpful app because any word any thing whole learning do fast,5,0,TUSHAR RANJAN.,2021-02-20,com.android.chrome,5
5899,482393,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFFzST26-cHHt0g8fIBLz-bIdfjQxPlMUi9eKsbjDa43MDOGtgnrWIkQndlxcgEJ3Kc4YSnNFAROpErbLI,Mst,5,0,shaifali arora,2021-02-20,com.android.chrome,5
5900,482394,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHIz-YoB-cUwHXCo5iFLOANQYnG942lVWkVgKgRFVYfxCl2vtoOVAhMNiMVb5qCUMzx320kLYrpoR05urg,😋😍😘,5,0,Kevyn Kipler,2021-02-20,com.android.chrome,5
5903,482397,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOExI1C2WuZNj1II8pMekqMDyUkPTiICCZqQX9Z2L_PwEEH4RPq35DuVXKUw3rFjncFM4RPiLhGDRyq6-QU,බෙස්ට්,5,0,Kavindu Rox,2021-02-20,com.android.chrome,5
5905,482399,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHVwBRYNpboq2opaHWS05JJPbUN4xb3DYD8oFew1VfCkg99AQn11c2WCS1OV5zeNy7ZVfvFwNBllN_iZfQ,Super,5,0,Md Salman khan Official,2021-02-20,com.android.chrome,5
5906,482400,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHRIjy0tEf9rbxvbBYsZfb-K2CcqBdHq2XWKf2YFpWk6O-r2sw_8oItaN4ctxJrLdvlb15C5bBcaLC9iho,Its vidio quality is nice🙆‍♂️😘,5,0,COBRA USD 19-2K21,2021-02-20,com.android.chrome,5
5907,504380,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH-XvcerU1-m0FEkV6oW-Wt5tSoYnBHogunEAQy8dMoIXuqNLqKXAnFcCnG_vehzRqHY68apheIN6pkVYQ,Hawaiian Hawaiian Hawaiian Hawaiian,5,0,Bangladeshand Bangladeshhas,2021-02-21,com.android.chrome,5
5908,504381,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJ6a2ZKGNMt-lhHn6s3iWxjd8fADuzKXm7CRYkUSAANTAFBUdkqR2q3iAD-O5RaIGKqRDO_JqbO5gMfHs,Excellen5,5,0,Dee Woods,2021-02-21,com.android.chrome,5
5909,504382,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGFuMSMhrR3GNT2Fhon2YLCazE0-C1qKrZTJQ55Bw4mlz7vhED8J200jbcrElmSkGDQ2yxg42dNIyt-qTc,Good,5,0,Nitin Saini,2021-02-21,com.android.chrome,5
5910,504383,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE8pSucqdbLnZmoJA2FEIYQ-A1PMr3J39ET2yY4osqKXw4flegYEEmE06S7p37yGmJZ222y-pojcLadEKs,Super this app,5,0,Naga Tirupatayya Naga Tirupatayya,2021-02-21,com.android.chrome,5
5911,504384,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEr3-iB39KVrg7DraSz9eZ8y4czYAIGpKngrdWokQWMwZzLU5qHq6mN9iB5D0yr8LVS1-rmFipQxDjC8ds,Excelenr,5,0,Mesele Gebre Selassie,2021-02-21,com.android.chrome,5
5916,504389,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGJvWKpBSlAgbZ3bXxm3zXpF-eyV1GAGA2Kqm37dNBvD_6V4_ufemustd9H03iOuorzCsC_6LWnrB-Me2U,Informative app,5,0,sharanjeet kaur,2021-02-21,com.android.chrome,5
5917,504390,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG5QXwHxGqSadcYXbT4H39kO3vDu5lC9bHyplvYa4B-82EW9NikYK3LPXIqzo_M8X_9NEsVAtD6QJo4-So,Excellent browser,5,0,kashif kashif,2021-02-21,com.android.chrome,5
5919,504392,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF8UnianjR3diQjTlc72sH5jYJH4z3T6DHnZQOlZ_Vju7-So-up216Vamkv_C1X1KDT9TKbpjBPC32tH_A,Nice,5,0,Salauddin Ansari,2021-02-21,com.android.chrome,5
5921,504394,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFJqnLzo0QViS4DGxdsPhDv43u-qQ9nwH9SwQaAI3jH0e7Y1XDBoET5mtUeiH1NHikoQwlK-0KJg_NOo0g,Google chrome has always seemed to work well for me. I only have one issue. It is that the extensions do not work for me. I give chrome 5 stars because I have not yet encountered any problems and I have been using chrome for a long time.,5,0,Amber Desouza,2021-02-21,com.android.chrome,1
5922,504395,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFDz3hi6m1hFh7pKkJAwD_qqu_m7CGlLcsCI4aPXoo0caeAYG4iDKokHuBQCmp1kS9p9SncBamGlo2waFU,Good,5,0,SANDEEP KUMAR SAHAJ,2021-02-21,com.android.chrome,5
5923,504396,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGruZNPnGjFLzwq6XFMuS_uAZ5MmQTYwfTWTC_JFrbPcGNs4WcLCjudT_71aVqvjEKyhl3kPcg6BwiE8Pk,Hahaha,5,0,Razeen Raaz,2021-02-21,com.android.chrome,5
5924,504397,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7ANum0Tz2q4oXRQlgVg3YHjKfSQG0Do-PbdM8uAbHEMc6PoiOJlALHzfgxGizxm72T9KqiYKOP9SpzuQ,Great,5,0,Leonides Lopez De Queralta,2021-02-21,com.android.chrome,5
5925,504398,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFqdTxpODBxHsm-2zc5YMIjyhW9qyU1tkDRiBfI9g_53W4g-zU31cefUvMOvAviE0xxGdb4mlV6CQvROec,I love you Google chrome,5,0,Nikki Bansal,2021-02-21,com.android.chrome,5
5926,504399,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGhnHxZnAhJZj2N_QUuUlX7Qt1me59OhGfn9ObxGvBt4jlkxBFvYbV3BWOlkwVtA_CmKHFIIo49uonFzv0,Ok,5,0,Jagadeesh Tikkisety,2021-02-21,com.android.chrome,5
5927,504400,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFW3s7KTTJjKdt6PFs5qYTDcADQ__Xdwh0H9y3adh5Uxh4YNfTaeQPCKjbY1MiXpg8WvmDO5ynrm7MjzNU,Nice,5,0,RAJU DAS,2021-02-21,com.android.chrome,5
5930,504403,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEO1z4jXO0GHuCILa7ofWReWDidfOX4qWPcAo8wPB4g3i41hG2b_aaHmUyyEK2I1YILGYMpkDqI-BZRXbM,Very nice,5,0,Kanchan Kumari,2021-02-21,com.android.chrome,5
5931,504404,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGohfLfFz_bvmTHEO5HgzPVaU2TEzCXaM4CGSCtZ3PKOSX71CDp90zvk1v_bIz97fHzcWQAj1G597YEHOE,"Esse app e o melhor navegador que eu ja vi em toda minha vida, estao de parabens os desenvolvedores👏👏",5,0,Julio Alano,2021-02-21,com.android.chrome,5
5932,504405,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHVLmi4_5kMDx3vUIUWpXPMPi4ZKCK7PibFdfX304noC4_3cQULVAI_5T8pyFHJtKZkxabrohzAI2eTGQY,Good,5,0,Qaisar Mehmood,2021-02-21,com.android.chrome,5
5934,504407,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF7jikvoWOp3hSYPwm8foSodW2ui-MUwXzGSJClOVJpQ3aQjdwjo61BrRX1gVrwCvQqzgXhoAiBOAmG07o,"The news feed is only showing news relevant for US. I am in India, I dont see any of the news from my country.. the news feed recommendations have screwed up big time.",5,0,Swapnil Daga,2021-02-21,com.android.chrome,5
5935,504408,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHj2YJbB1JYkTK9px6FwWhj5PT2x5oeOETvSWvtzUFp39_eh4A4Z6-nFol07KPc3wdnmzzTpbTSG2873jE,"Great search and browser app, I love it.",5,0,Shane David,2021-02-21,com.android.chrome,5
5938,504411,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF35BbOGY4Tvwmsz0v6EVanRhNSmdDQKod0aWUqZ3iaci20JdmBkPAP959w2xzGJ_Sz6t6KjTvyi3_yp78,Awesome,5,0,Rangwa Feruzi,2021-02-21,com.android.chrome,5
5939,504412,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHG49AKBccq_w9-Q2tFg5svwsotFwsWJWvpbJFvNL65hUdaTE-w1WrOBRzkORIZDZq-MWr7HPA4zSdfzDE,I have galaxy note 10 plus with android 11 and i can not update chrome... may i ask why ?,5,0,ali Raha,2021-02-21,com.android.chrome,1
5940,504413,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF2s0Hg9dhMJ6EZzRMnBdxxXW0HfQxETaBD8IZ9dABc72xY-ERH-TlKOZWnc7zysd9LPPezHovSPjLVbzY,Too good,5,0,Riya Sharma,2021-02-21,com.android.chrome,5
5941,504414,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEQHuN6UopCNKQi9dvtYn19ehdakv_Yh3WhUvYDjpoJ1J6RxB0EG5F6jT517eGArcNCAnJOtmFv6sZhc_w,Good,5,0,Ramesh Thapa,2021-02-21,com.android.chrome,5
5945,504418,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOErhTFoelAKk5FnJFWot33t7WCPEqUlxgQ5I0PRXE_d45Lry8EHCzm7h8U-aiKS14tpvTx5yOWONFY9K7I,Good,5,0,Mahadev Marketing Apna sasta bazar,2021-02-21,com.android.chrome,5
5948,504421,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFQdhC05P52kindsDJGieHO5QSjMyx8RXG3zSGVCFhOBUXeFmKILMV2OTDmidNYkUqswIWKVL1OTHo3t8I,Not updated in the app,5,0,Manish Saw,2021-02-21,com.android.chrome,1
5949,504422,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGSIg9qbY2Zw_irnjQ1ESLwzqNcgpxmg69HumcptHiLPHAP6McJ3yY400mNtcFMFXQWsacfwjgBrc8PMmA,Udaypoweruday,5,0,Uday free fire,2021-02-21,com.android.chrome,5
5950,504423,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG3VFYyH6JOf6CGmYY9UC5eKB3W-NAbIAOoqVGljWi7THMBosi4-ogjClWqPpw2__eBos5ShjsZtwRx3vg,Good,5,0,Cheotshering Lepcha,2021-02-21,com.android.chrome,5
5953,504426,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFetnxoJGKmgTh5OX-q2BJqipoyRCLVQam5Pr2NZuMF8pa-lWPz4t5NoPXbdF8bwRT6jxboU73bZXkoKps,Power full,5,0,Vishnur Vishnu,2021-02-21,com.android.chrome,5
5955,504428,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGeo90HlKwuaXgUdPxqxzxCxp45PO8PRI_rVhMXFFgottrchIPAv8qAocPLU2maRG8Rz4QI3v_1Pxb0NkA,Gud,5,0,Sarmista Debnath,2021-02-21,com.android.chrome,5
5958,504431,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHh6xNrtlhy-gtz6Uij26MQXzbvVYbQE8AioliiqNoEgP4D1kziAHrJZinVr3BpDuvfPbThhdm5jEehI2U,Not bad for a chromium,5,0,Enn,2021-02-21,com.android.chrome,1
